game_state,inning,half_inning,home_lead,win_ex,run_ex,li,First,Second,Third,Outs
-2-:1,1,top,9,0.964645,0.767106,0.249636,0,1,0,1
-2-:1,1,top,10,0.9761,0.767106,0.179612,0,1,0,1
-2-:1,2,bottom,-10,0.02216,0.767106,0.181521,0,1,0,1
-2-:1,2,bottom,-9,0.033985,0.767106,0.261914,0,1,0,1
-2-:1,2,bottom,-8,0.05081,0.767106,0.361008,0,1,0,1
-2-:1,2,bottom,-7,0.07425,0.767106,0.483383,0,1,0,1
-2-:1,2,bottom,-6,0.10681,0.767106,0.636911,0,1,0,1
-2-:1,2,bottom,-5,0.15161,0.767106,0.817975,0,1,0,1
-2-:1,2,bottom,-4,0.210955,0.767106,1.008186,0,1,0,1
-2-:1,2,bottom,-3,0.28487,0.767106,1.174796,0,1,0,1
-2-:1,2,bottom,-2,0.372295,0.767106,1.278834,0,1,0,1
-2-:1,2,bottom,-1,0.469725,0.767106,1.296376,0,1,0,1
-2-:1,2,bottom,0,0.572255,0.767106,1.208462,0,1,0,1
-2-:1,2,bottom,1,0.669585,0.767106,1.034315,0,1,0,1
-2-:1,2,bottom,2,0.753325,0.767106,0.832733,0,1,0,1
-2-:1,2,bottom,3,0.821825,0.767106,0.648634,0,1,0,1
-2-:1,2,bottom,4,0.874925,0.767106,0.481299,0,1,0,1
-2-:1,2,bottom,5,0.914345,0.767106,0.338482,0,1,0,1
-2-:1,2,bottom,6,0.94256,0.767106,0.231816,0,1,0,1
-2-:1,2,bottom,7,0.962355,0.767106,0.153383,0,1,0,1
-2-:1,2,bottom,8,0.975725,0.767106,0.103349,0,1,0,1
-2-:1,2,bottom,9,0.984655,0.767106,0.064332,0,1,0,1
-2-:1,2,bottom,10,0.990445,0.767106,0.03216,0,1,0,1
-2-:1,2,top,-10,0.015295,0.767106,0.047006,0,1,0,1
-2-:1,2,top,-9,0.02342,0.767106,0.093465,0,1,0,1
-2-:1,2,top,-8,0.035465,0.767106,0.146309,0,1,0,1
-2-:1,2,top,-7,0.053185,0.767106,0.209033,0,1,0,1
-2-:1,2,top,-6,0.07864,0.767106,0.301236,0,1,0,1
-2-:1,2,top,-5,0.113625,0.767106,0.420009,0,1,0,1
-2-:1,2,top,-4,0.160255,0.767106,0.565898,0,1,0,1
-2-:1,2,top,-3,0.22084,0.767106,0.739516,0,1,0,1
-2-:1,2,top,-2,0.29555,0.767106,0.917232,0,1,0,1
-2-:1,2,top,-1,0.38242,0.767106,1.08653,0,1,0,1
-2-:1,2,top,0,0.479225,0.767106,1.214657,0,1,0,1
-2-:1,2,top,1,0.577785,0.767106,1.254126,0,1,0,1
-2-:1,2,top,2,0.668765,0.767106,1.202965,0,1,0,1
-2-:1,2,top,3,0.748925,0.767106,1.081332,0,1,0,1
-2-:1,2,top,4,0.815505,0.767106,0.914625,0,1,0,1
-2-:1,2,top,5,0.867675,0.767106,0.733771,0,1,0,1
-2-:1,2,top,6,0.907035,0.767106,0.567109,0,1,0,1
-2-:1,2,top,7,0.935685,0.767106,0.430405,0,1,0,1
-2-:1,2,top,8,0.95626,0.767106,0.317509,0,1,0,1
-2-:1,2,top,9,0.97101,0.767106,0.225966,0,1,0,1
-2-:1,2,top,10,0.98102,0.767106,0.156358,0,1,0,1
-2-:1,3,bottom,-10,0.017095,0.767106,0.153438,0,1,0,1
-2-:1,3,bottom,-9,0.026885,0.767106,0.225876,0,1,0,1
-2-:1,3,bottom,-8,0.041375,0.767106,0.325938,0,1,0,1
-2-:1,3,bottom,-7,0.062505,0.767106,0.455955,0,1,0,1
-2-:1,3,bottom,-6,0.09308,0.767106,0.618451,0,1,0,1
-2-:1,3,bottom,-5,0.136225,0.767106,0.820464,0,1,0,1
-2-:1,3,bottom,-4,0.19447,0.767106,1.039076,0,1,0,1
-2-:1,3,bottom,-3,0.26949,0.767106,1.243313,0,1,0,1
-2-:1,3,bottom,-2,0.3611,0.767106,1.387598,0,1,0,1
-2-:1,3,bottom,-1,0.465925,0.767106,1.420573,0,1,0,1
-2-:1,3,bottom,0,0.577925,0.767106,1.300224,0,1,0,1
-2-:1,3,bottom,1,0.68319,0.767106,1.069829,0,1,0,1
-2-:1,3,bottom,2,0.771135,0.767106,0.826542,0,1,0,1
-2-:1,3,bottom,3,0.840375,0.767106,0.617448,0,1,0,1
-2-:1,3,bottom,4,0.89131,0.767106,0.439671,0,1,0,1
-2-:1,3,bottom,5,0.92752,0.767106,0.297,0,1,0,1
-2-:1,3,bottom,6,0.952635,0.767106,0.200492,0,1,0,1
-2-:1,3,bottom,7,0.969965,0.767106,0.132117,0,1,0,1
-2-:1,3,bottom,8,0.981635,0.767106,0.084603,0,1,0,1
-2-:1,3,bottom,9,0.988905,0.767106,0.051554,0,1,0,1
-2-:1,3,bottom,10,0.99344,0.767106,0.026204,0,1,0,1
-2-:1,3,top,-10,0.01122,0.767106,0.039433,0,1,0,1
-2-:1,3,top,-9,0.017925,0.767106,0.075304,0,1,0,1
-2-:1,3,top,-8,0.028335,0.767106,0.120284,0,1,0,1
-2-:1,3,top,-7,0.04404,0.767106,0.180416,0,1,0,1
-2-:1,3,top,-6,0.066995,0.767106,0.267828,0,1,0,1
-2-:1,3,top,-5,0.099155,0.767106,0.387423,0,1,0,1
-2-:1,3,top,-4,0.143865,0.767106,0.548349,0,1,0,1
-2-:1,3,top,-3,0.203975,0.767106,0.733953,0,1,0,1
-2-:1,3,top,-2,0.280875,0.767106,0.930963,0,1,0,1
-2-:1,3,top,-1,0.3735,0.767106,1.134187,0,1,0,1
-2-:1,3,top,0,0.478205,0.767106,1.300777,0,1,0,1
-2-:1,3,top,1,0.584215,0.767106,1.362329,0,1,0,1
-2-:1,3,top,2,0.68069,0.767106,1.296228,0,1,0,1
-2-:1,3,top,3,0.76354,0.767106,1.140868,0,1,0,1
-2-:1,3,top,4,0.830685,0.767106,0.937489,0,1,0,1
-2-:1,3,top,5,0.88244,0.767106,0.726528,0,1,0,1
-2-:1,3,top,6,0.919815,0.767106,0.542015,0,1,0,1
-2-:1,3,top,7,0.946095,0.767106,0.398927,0,1,0,1
-2-:1,3,top,8,0.964535,0.767106,0.284258,0,1,0,1
-2-:1,3,top,9,0.97701,0.767106,0.196724,0,1,0,1
-2-:1,3,top,10,0.98552,0.767106,0.131668,0,1,0,1
-2-:1,4,bottom,-10,0.012735,0.767106,0.128833,0,1,0,1
-2-:1,4,bottom,-9,0.02063,0.767106,0.193345,0,1,0,1
-2-:1,4,bottom,-8,0.032545,0.767106,0.285222,0,1,0,1
-2-:1,4,bottom,-7,0.050905,0.767106,0.415042,0,1,0,1
-2-:1,4,bottom,-6,0.078165,0.767106,0.589614,0,1,0,1
-2-:1,4,bottom,-5,0.117855,0.767106,0.808681,0,1,0,1
-2-:1,4,bottom,-4,0.173265,0.767106,1.053136,0,1,0,1
-2-:1,4,bottom,-3,0.24873,0.767106,1.312907,0,1,0,1
-2-:1,4,bottom,-2,0.34531,0.767106,1.51875,0,1,0,1
-2-:1,4,bottom,-1,0.460235,0.767106,1.573967,0,1,0,1
-2-:1,4,bottom,0,0.58575,0.767106,1.410278,0,1,0,1
-2-:1,4,bottom,1,0.70125,0.767106,1.105251,0,1,0,1
-2-:1,4,bottom,2,0.793215,0.767106,0.814425,0,1,0,1
-2-:1,4,bottom,3,0.861145,0.767106,0.580051,0,1,0,1
-2-:1,4,bottom,4,0.90858,0.767106,0.396214,0,1,0,1
-2-:1,4,bottom,5,0.94131,0.767106,0.253134,0,1,0,1
-2-:1,4,bottom,6,0.963385,0.767106,0.159933,0,1,0,1
-2-:1,4,bottom,7,0.97765,0.767106,0.103154,0,1,0,1
-2-:1,4,bottom,8,0.98673,0.767106,0.066058,0,1,0,1
-2-:1,4,bottom,9,0.99254,0.767106,0.038728,0,1,0,1
-2-:1,4,bottom,10,0.995825,0.767106,0.015686,0,1,0,1
-2-:1,4,top,-10,0.007765,0.767106,0.029264,0,1,0,1
-2-:1,4,top,-9,0.013095,0.767106,0.060491,0,1,0,1
-2-:1,4,top,-8,0.02169,0.767106,0.100721,0,1,0,1
-2-:1,4,top,-7,0.035405,0.767106,0.154844,0,1,0,1
-2-:1,4,top,-6,0.05539,0.767106,0.231825,0,1,0,1
-2-:1,4,top,-5,0.084495,0.767106,0.342987,0,1,0,1
-2-:1,4,top,-4,0.126315,0.767106,0.504489,0,1,0,1
-2-:1,4,top,-3,0.184005,0.767106,0.701871,0,1,0,1
-2-:1,4,top,-2,0.26168,0.767106,0.931739,0,1,0,1
-2-:1,4,top,-1,0.35986,0.767106,1.191998,0,1,0,1
-2-:1,4,top,0,0.474995,0.767106,1.430162,0,1,0,1
-2-:1,4,top,1,0.59299,0.767106,1.508369,0,1,0,1
-2-:1,4,top,2,0.69715,0.767106,1.397965,0,1,0,1
-2-:1,4,top,3,0.783185,0.767106,1.188518,0,1,0,1
-2-:1,4,top,4,0.850145,0.767106,0.940605,0,1,0,1
-2-:1,4,top,5,0.899075,0.767106,0.709435,0,1,0,1
-2-:1,4,top,6,0.93346,0.767106,0.512573,0,1,0,1
-2-:1,4,top,7,0.956635,0.767106,0.361406,0,1,0,1
-2-:1,4,top,8,0.972325,0.767106,0.247686,0,1,0,1
-2-:1,4,top,9,0.98272,0.767106,0.166389,0,1,0,1
-2-:1,4,top,10,0.989485,0.767106,0.109132,0,1,0,1
-2-:1,5,bottom,-10,0.008905,0.767106,0.100512,0,1,0,1
-2-:1,5,bottom,-9,0.01462,0.767106,0.156807,0,1,0,1
-2-:1,5,bottom,-8,0.02382,0.767106,0.241924,0,1,0,1
-2-:1,5,bottom,-7,0.039285,0.767106,0.368907,0,1,0,1
-2-:1,5,bottom,-6,0.0629,0.767106,0.542147,0,1,0,1
-2-:1,5,bottom,-5,0.09843,0.767106,0.77858,0,1,0,1
-2-:1,5,bottom,-4,0.151065,0.767106,1.078001,0,1,0,1
-2-:1,5,bottom,-3,0.226335,0.767106,1.400445,0,1,0,1
-2-:1,5,bottom,-2,0.326745,0.767106,1.676655,0,1,0,1
-2-:1,5,bottom,-1,0.451855,0.767106,1.788528,0,1,0,1
-2-:1,5,bottom,0,0.594565,0.767106,1.554069,0,1,0,1
-2-:1,5,bottom,1,0.724045,0.767106,1.120438,0,1,0,1
-2-:1,5,bottom,2,0.819125,0.767106,0.766097,0,1,0,1
-2-:1,5,bottom,3,0.884425,0.767106,0.512057,0,1,0,1
-2-:1,5,bottom,4,0.9277,0.767106,0.332459,0,1,0,1
-2-:1,5,bottom,5,0.956125,0.767106,0.202413,0,1,0,1
-2-:1,5,bottom,6,0.973935,0.767106,0.121519,0,1,0,1
-2-:1,5,bottom,7,0.984915,0.767106,0.075995,0,1,0,1
-2-:1,5,bottom,8,0.991455,0.767106,0.045995,0,1,0,1
-2-:1,5,bottom,9,0.99532,0.767106,0.025122,0,1,0,1
-2-:1,5,bottom,10,0.997405,0.767106,0.010774,0,1,0,1
-2-:1,5,top,-10,0.005135,0.767106,0.019228,0,1,0,1
-2-:1,5,top,-9,0.00906,0.767106,0.045115,0,1,0,1
-2-:1,5,top,-8,0.015965,0.767106,0.077765,0,1,0,1
-2-:1,5,top,-7,0.026775,0.767106,0.12185,0,1,0,1
-2-:1,5,top,-6,0.043435,0.767106,0.19227,0,1,0,1
-2-:1,5,top,-5,0.06923,0.767106,0.301899,0,1,0,1
-2-:1,5,top,-4,0.107475,0.767106,0.459364,0,1,0,1
-2-:1,5,top,-3,0.16229,0.767106,0.661904,0,1,0,1
-2-:1,5,top,-2,0.239855,0.767106,0.925954,0,1,0,1
-2-:1,5,top,-1,0.34357,0.767106,1.25146,0,1,0,1
-2-:1,5,top,0,0.471945,0.767106,1.575237,0,1,0,1
-2-:1,5,top,1,0.60472,0.767106,1.686229,0,1,0,1
-2-:1,5,top,2,0.717225,0.767106,1.521254,0,1,0,1
-2-:1,5,top,3,0.805945,0.767106,1.236178,0,1,0,1
-2-:1,5,top,4,0.871315,0.767106,0.934752,0,1,0,1
-2-:1,5,top,5,0.9161,0.767106,0.674765,0,1,0,1
-2-:1,5,top,6,0.946515,0.767106,0.46983,0,1,0,1
-2-:1,5,top,7,0.9666,0.767106,0.317566,0,1,0,1
-2-:1,5,top,8,0.979605,0.767106,0.207448,0,1,0,1
-2-:1,5,top,9,0.98745,0.767106,0.134279,0,1,0,1
-2-:1,5,top,10,0.99242,0.767106,0.085105,0,1,0,1
-2-:1,6,bottom,-10,0.005745,0.767106,0.074271,0,1,0,1
-2-:1,6,bottom,-9,0.00969,0.767106,0.120015,0,1,0,1
-2-:1,6,bottom,-8,0.016415,0.767106,0.192174,0,1,0,1
-2-:1,6,bottom,-7,0.028045,0.767106,0.309627,0,1,0,1
-2-:1,6,bottom,-6,0.047195,0.767106,0.484187,0,1,0,1
-2-:1,6,bottom,-5,0.077805,0.767106,0.734207,0,1,0,1
-2-:1,6,bottom,-4,0.12608,0.767106,1.068119,0,1,0,1
-2-:1,6,bottom,-3,0.198005,0.767106,1.469526,0,1,0,1
-2-:1,6,bottom,-2,0.300755,0.767106,1.870951,0,1,0,1
-2-:1,6,bottom,-1,0.439445,0.767106,2.089568,0,1,0,1
-2-:1,6,bottom,0,0.608315,0.767106,1.72682,0,1,0,1
-2-:1,6,bottom,1,0.75585,0.767106,1.097739,0,1,0,1
-2-:1,6,bottom,2,0.850345,0.767106,0.699805,0,1,0,1
-2-:1,6,bottom,3,0.910635,0.767106,0.43439,0,1,0,1
-2-:1,6,bottom,4,0.947725,0.767106,0.259939,0,1,0,1
-2-:1,6,bottom,5,0.97035,0.767106,0.148241,0,1,0,1
-2-:1,6,bottom,6,0.983585,0.767106,0.086718,0,1,0,1
-2-:1,6,bottom,7,0.990925,0.767106,0.049218,0,1,0,1
-2-:1,6,bottom,8,0.995015,0.767106,0.026468,0,1,0,1
-2-:1,6,bottom,9,0.997425,0.767106,0.013457,0,1,0,1
-2-:1,6,bottom,10,0.998665,0.767106,0.005441,0,1,0,1
-2-:1,6,top,-10,0.003155,0.767106,0.012673,0,1,0,1
-2-:1,6,top,-9,0.005665,0.767106,0.030268,0,1,0,1
-2-:1,6,top,-8,0.010255,0.767106,0.054721,0,1,0,1
-2-:1,6,top,-7,0.018045,0.767106,0.090799,0,1,0,1
-2-:1,6,top,-6,0.03107,0.767106,0.146828,0,1,0,1
-2-:1,6,top,-5,0.05218,0.767106,0.241791,0,1,0,1
-2-:1,6,top,-4,0.085475,0.767106,0.389551,0,1,0,1
-2-:1,6,top,-3,0.136195,0.767106,0.593507,0,1,0,1
-2-:1,6,top,-2,0.212315,0.767106,0.886432,0,1,0,1
-2-:1,6,top,-1,0.32078,0.767106,1.284,0,1,0,1
-2-:1,6,top,0,0.46672,0.767106,1.757984,0,1,0,1
-2-:1,6,top,1,0.619555,0.767106,1.938847,0,1,0,1
-2-:1,6,top,2,0.741895,0.767106,1.679747,0,1,0,1
-2-:1,6,top,3,0.831535,0.767106,1.295035,0,1,0,1
-2-:1,6,top,4,0.8934,0.767106,0.927819,0,1,0,1
-2-:1,6,top,5,0.93431,0.767106,0.628161,0,1,0,1
-2-:1,6,top,6,0.960175,0.767106,0.412425,0,1,0,1
-2-:1,6,top,7,0.976315,0.767106,0.264176,0,1,0,1
-2-:1,6,top,8,0.98614,0.767106,0.163239,0,1,0,1
-2-:1,6,top,9,0.99177,0.767106,0.101298,0,1,0,1
-2-:1,6,top,10,0.995025,0.767106,0.062606,0,1,0,1
-2-:1,7,bottom,-10,0.00331,0.767106,0.047678,0,1,0,1
-2-:1,7,bottom,-9,0.00578,0.767106,0.081661,0,1,0,1
-2-:1,7,bottom,-8,0.01019,0.767106,0.141253,0,1,0,1
-2-:1,7,bottom,-7,0.01804,0.767106,0.238772,0,1,0,1
-2-:1,7,bottom,-6,0.031925,0.767106,0.394945,0,1,0,1
-2-:1,7,bottom,-5,0.055965,0.767106,0.652486,0,1,0,1
-2-:1,7,bottom,-4,0.096415,0.767106,1.026096,0,1,0,1
-2-:1,7,bottom,-3,0.16254,0.767106,1.533162,0,1,0,1
-2-:1,7,bottom,-2,0.26641,0.767106,2.118393,0,1,0,1
-2-:1,7,bottom,-1,0.418095,0.767106,2.552705,0,1,0,1
-2-:1,7,bottom,0,0.6279,0.767106,1.981479,0,1,0,1
-2-:1,7,bottom,1,0.80394,0.767106,0.998451,0,1,0,1
-2-:1,7,bottom,2,0.890975,0.767106,0.569053,0,1,0,1
-2-:1,7,bottom,3,0.9407,0.767106,0.31612,0,1,0,1
-2-:1,7,bottom,4,0.968365,0.767106,0.172852,0,1,0,1
-2-:1,7,bottom,5,0.983605,0.767106,0.09139,0,1,0,1
-2-:1,7,bottom,6,0.99151,0.767106,0.047994,0,1,0,1
-2-:1,7,bottom,7,0.995625,0.767106,0.026087,0,1,0,1
-2-:1,7,bottom,8,0.99778,0.767106,0.01313,0,1,0,1
-2-:1,7,bottom,9,0.99901,0.767106,0.005918,0,1,0,1
-2-:1,7,bottom,10,0.99958,0.767106,0.001848,0,1,0,1
-2-:1,7,top,-10,0.00166,0.767106,0.006136,0,1,0,1
-2-:1,7,top,-9,0.003145,0.767106,0.016167,0,1,0,1
-2-:1,7,top,-8,0.00606,0.767106,0.033737,0,1,0,1
-2-:1,7,top,-7,0.01108,0.767106,0.061547,0,1,0,1
-2-:1,7,top,-6,0.01981,0.767106,0.101899,0,1,0,1
-2-:1,7,top,-5,0.03544,0.767106,0.175104,0,1,0,1
-2-:1,7,top,-4,0.062065,0.767106,0.310712,0,1,0,1
-2-:1,7,top,-3,0.106065,0.767106,0.518412,0,1,0,1
-2-:1,7,top,-2,0.178115,0.767106,0.828757,0,1,0,1
-2-:1,7,top,-1,0.288755,0.767106,1.289735,0,1,0,1
-2-:1,7,top,0,0.461025,0.767106,2.020268,0,1,0,1
-2-:1,7,top,1,0.64439,0.767106,2.305089,0,1,0,1
-2-:1,7,top,2,0.775925,0.767106,1.849857,0,1,0,1
-2-:1,7,top,3,0.86398,0.767106,1.313254,0,1,0,1
-2-:1,7,top,4,0.918935,0.767106,0.873232,0,1,0,1
-2-:1,7,top,5,0.953225,0.767106,0.551448,0,1,0,1
-2-:1,7,top,6,0.97351,0.767106,0.331422,0,1,0,1
-2-:1,7,top,7,0.98502,0.767106,0.198382,0,1,0,1
-2-:1,7,top,8,0.99154,0.767106,0.116832,0,1,0,1
-2-:1,7,top,9,0.995195,0.767106,0.068374,0,1,0,1
-2-:1,7,top,10,0.99719,0.767106,0.040774,0,1,0,1
-2-:1,8,bottom,-10,0.00171,0.767106,0.027121,0,1,0,1
-2-:1,8,bottom,-9,0.002985,0.767106,0.047966,0,1,0,1
-2-:1,8,bottom,-8,0.005175,0.767106,0.087309,0,1,0,1
-2-:1,8,bottom,-7,0.009285,0.767106,0.159532,0,1,0,1
-2-:1,8,bottom,-6,0.01751,0.767106,0.290296,0,1,0,1
-2-:1,8,bottom,-5,0.033505,0.767106,0.526648,0,1,0,1
-2-:1,8,bottom,-4,0.062685,0.767106,0.905453,0,1,0,1
-2-:1,8,bottom,-3,0.11722,0.767106,1.522297,0,1,0,1
-2-:1,8,bottom,-2,0.21572,0.767106,2.411494,0,1,0,1
-2-:1,8,bottom,-1,0.37764,0.767106,3.335811,0,1,0,1
-2-:1,8,bottom,0,0.65556,0.767106,2.360147,0,1,0,1
-2-:1,8,bottom,1,0.877385,0.767106,0.715287,0,1,0,1
-2-:1,8,bottom,2,0.94131,0.767106,0.351203,0,1,0,1
-2-:1,8,bottom,3,0.97211,0.767106,0.167584,0,1,0,1
-2-:1,8,bottom,4,0.987065,0.767106,0.076493,0,1,0,1
-2-:1,8,bottom,5,0.99404,0.767106,0.034279,0,1,0,1
-2-:1,8,bottom,6,0.99713,0.767106,0.016192,0,1,0,1
-2-:1,8,bottom,7,0.998615,0.767106,0.008697,0,1,0,1
-2-:1,8,bottom,8,0.999385,0.767106,0.004855,0,1,0,1
-2-:1,8,bottom,9,0.99975,0.767106,0.001769,0,1,0,1
-2-:1,8,bottom,10,0.999865,0.767106,0.000308,0,1,0,1
-2-:1,8,top,-10,0.00055,0.767106,0.002311,0,1,0,1
-2-:1,8,top,-9,0.001255,0.767106,0.007587,0,1,0,1
-2-:1,8,top,-8,0.00272,0.767106,0.016872,0,1,0,1
-2-:1,8,top,-7,0.005345,0.767106,0.032085,0,1,0,1
-2-:1,8,top,-6,0.01042,0.767106,0.056834,0,1,0,1
-2-:1,8,top,-5,0.020075,0.767106,0.106971,0,1,0,1
-2-:1,8,top,-4,0.03846,0.767106,0.207636,0,1,0,1
-2-:1,8,top,-3,0.071835,0.767106,0.386573,0,1,0,1
-2-:1,8,top,-2,0.13154,0.767106,0.687893,0,1,0,1
-2-:1,8,top,-1,0.23644,0.767106,1.200127,0,1,0,1
-2-:1,8,top,0,0.45262,0.767106,2.422029,0,1,0,1
-2-:1,8,top,1,0.68598,0.767106,2.901124,0,1,0,1
-2-:1,8,top,2,0.821775,0.767106,2.044393,0,1,0,1
-2-:1,8,top,3,0.903165,0.767106,1.276605,0,1,0,1
-2-:1,8,top,4,0.94789,0.767106,0.756243,0,1,0,1
-2-:1,8,top,5,0.97216,0.767106,0.437147,0,1,0,1
-2-:1,8,top,6,0.98546,0.767106,0.240138,0,1,0,1
-2-:1,8,top,7,0.9922,0.767106,0.132408,0,1,0,1
-2-:1,8,top,8,0.99559,0.767106,0.073396,0,1,0,1
-2-:1,8,top,9,0.99751,0.767106,0.040029,0,1,0,1
-2-:1,8,top,10,0.99855,0.767106,0.023027,0,1,0,1
-2-:1,9,bottom,-10,0.001005,0.767106,0.022008,0,1,0,1
-2-:1,9,bottom,-9,0.00145,0.767106,0.027159,0,1,0,1
-2-:1,9,bottom,-8,0.001895,0.767106,0.03898,0,1,0,1
-2-:1,9,bottom,-7,0.002935,0.767106,0.07549,0,1,0,1
-2-:1,9,bottom,-6,0.00594,0.767106,0.154163,0,1,0,1
-2-:1,9,bottom,-5,0.013885,0.767106,0.336619,0,1,0,1
-2-:1,9,bottom,-4,0.029075,0.767106,0.678334,0,1,0,1
-2-:1,9,bottom,-3,0.06403,0.767106,1.378411,0,1,0,1
-2-:1,9,bottom,-2,0.145015,0.767106,2.720498,0,1,0,1
-2-:1,9,bottom,-1,0.301985,0.767106,4.724341,0,1,0,1
-2-:1,9,bottom,0,0.701765,0.767106,2.947889,0,1,0,1
-2-:1,9,bottom,1,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,2,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,3,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,4,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,5,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,6,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,7,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,8,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,9,1,0.767106,0,0,1,0,1
-2-:1,9,bottom,10,1,0.767106,0,0,1,0,1
-2-:1,9,top,-10,0.000155,0.767106,0.000559,0,1,0,1
-2-:1,9,top,-9,0.00028,0.767106,0.002302,0,1,0,1
-2-:1,9,top,-8,0.000725,0.767106,0.005939,0,1,0,1
-2-:1,9,top,-7,0.00166,0.767106,0.01029,0,1,0,1
-2-:1,9,top,-6,0.003505,0.767106,0.019901,0,1,0,1
-2-:1,9,top,-5,0.007325,0.767106,0.041828,0,1,0,1
-2-:1,9,top,-4,0.01601,0.767106,0.095297,0,1,0,1
-2-:1,9,top,-3,0.034395,0.767106,0.208664,0,1,0,1
-2-:1,9,top,-2,0.072305,0.767106,0.431012,0,1,0,1
-2-:1,9,top,-1,0.15007,0.767106,0.873068,0,1,0,1
-2-:1,9,top,0,0.437165,0.767106,3.052858,0,1,0,1
-2-:1,9,top,1,0.75639,0.767106,3.917376,0,1,0,1
-2-:1,9,top,2,0.884135,0.767106,2.218798,0,1,0,1
-2-:1,9,top,3,0.9481,0.767106,1.128912,0,1,0,1
-2-:1,9,top,4,0.976375,0.767106,0.556032,0,1,0,1
-2-:1,9,top,5,0.988795,0.767106,0.272901,0,1,0,1
-2-:1,9,top,6,0.99506,0.767106,0.125463,0,1,0,1
-2-:1,9,top,7,0.99744,0.767106,0.061885,0,1,0,1
-2-:1,9,top,8,0.99835,0.767106,0.032857,0,1,0,1
-2-:1,9,top,9,0.998775,0.767106,0.02379,0,1,0,1
-2-:1,9,top,10,0.99915,0.767106,0.018879,0,1,0,1
-2-:2,1,bottom,-10,0.020585,0.357073,0.13731,0,1,0,2
-2-:2,1,bottom,-9,0.031325,0.357073,0.199865,0,1,0,2
-2-:2,1,bottom,-8,0.04697,0.357073,0.280575,0,1,0,2
-2-:2,1,bottom,-7,0.06882,0.357073,0.386669,0,1,0,2
-2-:2,1,bottom,-6,0.09924,0.357073,0.521741,0,1,0,2
-2-:2,1,bottom,-5,0.14072,0.357073,0.676103,0,1,0,2
-2-:2,1,bottom,-4,0.195165,0.357073,0.830761,0,1,0,2
-2-:2,1,bottom,-3,0.263415,0.357073,0.973551,0,1,0,2
-2-:2,1,bottom,-2,0.344155,0.357073,1.082514,0,1,0,2
-2-:2,1,bottom,-1,0.435035,0.357073,1.133463,0,1,0,2
-2-:2,1,bottom,0,0.531375,0.357073,1.095391,0,1,0,2
-2-:2,1,bottom,1,0.625835,0.357073,0.974652,0,1,0,2
-2-:2,1,bottom,2,0.71171,0.357073,0.826787,0,1,0,2
-2-:2,1,bottom,3,0.785385,0.357073,0.666226,0,1,0,2
-2-:2,1,bottom,4,0.8446,0.357073,0.508247,0,1,0,2
-2-:2,1,bottom,5,0.88962,0.357073,0.380525,0,1,0,2
-2-:2,1,bottom,6,0.92397,0.357073,0.271765,0,1,0,2
-2-:2,1,bottom,7,0.94864,0.357073,0.18362,0,1,0,2
-2-:2,1,bottom,8,0.965545,0.357073,0.123645,0,1,0,2
-2-:2,1,bottom,9,0.97732,0.357073,0.078228,0,1,0,2
-2-:2,1,bottom,10,0.984975,0.357073,0.033053,0,1,0,2
-2-:2,1,top,-10,0.021805,0.357073,0.046218,0,1,0,2
-2-:2,1,top,-9,0.03237,0.357073,0.109622,0,1,0,2
-2-:2,1,top,-8,0.04799,0.357073,0.167926,0,1,0,2
-2-:2,1,top,-7,0.069725,0.357073,0.240404,0,1,0,2
-2-:2,1,top,-6,0.10001,0.357073,0.3382,0,1,0,2
-2-:2,1,top,-5,0.14069,0.357073,0.451083,0,1,0,2
-2-:2,1,top,-4,0.19278,0.357073,0.585062,0,1,0,2
-2-:2,1,top,-3,0.258065,0.357073,0.740031,0,1,0,2
-2-:2,1,top,-2,0.336215,0.357073,0.88326,0,1,0,2
-2-:2,1,top,-1,0.423575,0.357073,1.001439,0,1,0,2
-2-:2,1,top,0,0.515955,0.357073,1.08104,0,1,0,2
-2-:2,1,top,1,0.607715,0.357073,1.08311,0,1,0,2
-2-:2,1,top,2,0.69221,0.357073,1.014185,0,1,0,2
-2-:2,1,top,3,0.766215,0.357073,0.89823,0,1,0,2
-2-:2,1,top,4,0.828415,0.357073,0.755688,0,1,0,2
-2-:2,1,top,5,0.87713,0.357073,0.605038,0,1,0,2
-2-:2,1,top,6,0.91357,0.357073,0.461901,0,1,0,2
-2-:2,1,top,7,0.9404,0.357073,0.342643,0,1,0,2
-2-:2,1,top,8,0.959465,0.357073,0.245702,0,1,0,2
-2-:2,1,top,9,0.973065,0.357073,0.173365,0,1,0,2
-2-:2,1,top,10,0.982335,0.357073,0.119428,0,1,0,2
-2-:2,2,bottom,-10,0.01584,0.357073,0.11892,0,1,0,2
-2-:2,2,bottom,-9,0.02493,0.357073,0.177747,0,1,0,2
-2-:2,2,bottom,-8,0.038695,0.357073,0.259302,0,1,0,2
-2-:2,2,bottom,-7,0.058625,0.357073,0.366062,0,1,0,2
