"des","id","type","start_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","pitcher_name","pitch_type","count","stand","batter_name"
"Ball",275,"B",91.1,3.34,1.5,-9.70347,9.338558,1.230846,2.882503,"Jerad Eickhoff","FT","0-2","R","Elvis Andrus"
"Swinging Strike",277,"S",78.2,3.34,1.5,1.861224,-6.148718,0.8383164,1.428335,"Jerad Eickhoff","CU","1-2","R","Elvis Andrus"
"Ball",281,"B",89.8,3.4,1.65,-6.971826,10.15744,1.069629,4.325937,"Jerad Eickhoff","FF","0-0","L","Nomar Mazara"
"Foul",282,"S",91,3.4,1.65,-5.632926,10.26763,0.5335076,4.409019,"Jerad Eickhoff","FF","1-0","L","Nomar Mazara"
"Foul",284,"S",76.4,3.4,1.65,0.119741,-5.822789,0.3963697,1.795739,"Jerad Eickhoff","CU","1-1","L","Nomar Mazara"
"Foul Tip",287,"S",76.6,3.4,1.65,-0.3302956,-2.893694,0.03943575,2.573651,"Jerad Eickhoff","CU","1-2","L","Nomar Mazara"
"Foul",292,"S",89.8,3.56,1.65,-12.65118,5.688363,0.4307709,2.774217,"Jerad Eickhoff","FT","0-0","R","Jonathan Lucroy"
"In play, run(s)",293,"X",90.1,3.56,1.65,-7.887479,6.184869,0.6783478,3.245239,"Jerad Eickhoff","FT","0-1","R","Jonathan Lucroy"
"Ball In Dirt",300,"B",77.6,3.08,1.33,-0.5540242,-2.625617,1.664352,-0.3239328,"Jerad Eickhoff","CU","0-0","L","Rougned Odor"
"Ball",301,"B",76.3,3.08,1.33,6.819933,-5.112785,-0.7743143,3.564555,"Jerad Eickhoff","CU","1-0","L","Rougned Odor"
"Swinging Strike",302,"S",83.8,3.08,1.33,-2.861984,6.443996,-0.9118898,3.586973,"Jerad Eickhoff","SL","2-0","L","Rougned Odor"
"Called Strike",303,"S",83.9,3.08,1.33,-2.575655,5.978363,-0.1390708,2.958299,"Jerad Eickhoff","SL","2-1","L","Rougned Odor"
"Foul",304,"S",77.5,3.08,1.33,3.093791,-5.205848,-0.392439,2.820604,"Jerad Eickhoff","CU","2-2","L","Rougned Odor"
"Foul",305,"S",91.9,3.08,1.33,-4.437184,8.007027,0.6744267,3.49436,"Jerad Eickhoff","FF","2-2","L","Rougned Odor"
"Swinging Strike",306,"S",78.1,3.08,1.33,2.43697,-7.332846,0.6752922,1.540787,"Jerad Eickhoff","CU","2-2","L","Rougned Odor"
"In play, no out",353,"X",83.4,3.25,1.47,-4.329502,4.166269,-0.3866903,2.590289,"Jerad Eickhoff","SL","0-0","R","Mike Napoli"
"Ball",357,"B",83.4,3.67,1.71,-5.309319,4.316844,1.757,2.263044,"Jerad Eickhoff","SL","0-0","L","Joey Gallo"
"Ball",358,"B",89.9,3.67,1.71,-6.28614,11.19376,1.479545,3.653807,"Jerad Eickhoff","FF","1-0","L","Joey Gallo"
"In play, out(s)",359,"X",89.1,3.67,1.71,-9.316706,10.87657,-0.8082381,2.182228,"Jerad Eickhoff","FT","2-0","L","Joey Gallo"
"Ball",363,"B",89.9,3.16,1.5,-10.30078,7.978419,-0.9053965,3.614254,"Jerad Eickhoff","FT","0-0","R","Robinson Chirinos"
"Swinging Strike",364,"S",82.9,3.16,1.5,-2.057912,3.510758,0.9558929,1.071938,"Jerad Eickhoff","SL","1-0","R","Robinson Chirinos"
"In play, out(s)",365,"X",89.9,3.16,1.5,-12.58629,9.624147,0.0965462,1.65888,"Jerad Eickhoff","FT","1-1","R","Robinson Chirinos"
"In play, out(s)",369,"X",89.7,3.67,1.65,-10.08267,9.246511,-0.345122,3.389158,"Jerad Eickhoff","FT","0-0","L","Jared Hoying"
"Called Strike",427,"S",92.4,3.33,1.58,-2.647265,8.974586,0.5878756,3.088033,"Mark Leiter","FF","0-0","R","Delino DeShieldsJr."
"Ball",428,"B",81.2,3.33,1.58,1.817797,-7.158395,0.6544011,0.6401257,"Mark Leiter","SL","0-1","R","Delino DeShieldsJr."
"In play, out(s)",429,"X",92.8,3.33,1.58,-2.928852,7.75002,0.1729811,2.611916,"Mark Leiter","FF","1-1","R","Delino DeShieldsJr."
"Foul",433,"S",92.8,3.34,1.5,-2.071539,8.033511,-0.2813059,2.20599,"Mark Leiter","FF","0-0","R","Elvis Andrus"
"Ball",434,"B",85.1,3.34,1.5,-4.608058,5.90322,-1.067982,0.9283298,"Mark Leiter","FC","0-1","R","Elvis Andrus"
"In play, out(s)",435,"X",84,3.34,1.5,-3.955932,3.513206,-0.4283688,2.91159,"Mark Leiter","FC","1-1","R","Elvis Andrus"
"Ball",439,"B",92,3.4,1.65,-1.774788,8.943766,0.6134687,3.988997,"Mark Leiter","FF","0-0","L","Nomar Mazara"
"Foul",440,"S",84.3,3.4,1.65,-1.895182,4.965354,0.5336713,2.604849,"Mark Leiter","FC","1-0","L","Nomar Mazara"
"Ball",441,"B",84,3.4,1.65,-0.9830707,7.443841,0.4255364,0.7996299,"Mark Leiter","FC","1-1","L","Nomar Mazara"
"Called Strike",442,"S",83.2,3.4,1.65,-2.500124,1.802911,-0.9472732,2.690829,"Mark Leiter","CH","2-1","L","Nomar Mazara"
"Called Strike",443,"S",89.7,3.4,1.65,-0.3783721,4.968436,0.633585,1.697226,"Mark Leiter","FF","2-2","L","Nomar Mazara"
"Ball",472,"B",91.4,3.56,1.65,0.5452402,11.12088,-0.5190528,3.80463,"Mark Leiter","FF","0-0","R","Jonathan Lucroy"
"Called Strike",473,"S",91.9,3.56,1.65,-2.81968,9.503108,-0.1488036,2.940304,"Mark Leiter","FF","1-0","R","Jonathan Lucroy"
"Foul",474,"S",83.3,3.56,1.65,1.493248,-1.714902,0.1099992,3.706018,"Mark Leiter","SL","1-1","R","Jonathan Lucroy"
"Ball",475,"B",87.4,3.56,1.65,0.2720387,4.661944,-1.658462,2.876255,"Mark Leiter","FC","1-2","R","Jonathan Lucroy"
"In play, out(s)",476,"X",86.2,3.56,1.65,0.1106402,2.561558,-0.2161045,3.024543,"Mark Leiter","FC","2-2","R","Jonathan Lucroy"
"Called Strike",480,"S",91.9,3.08,1.33,-1.049999,9.748033,0.9124724,1.768408,"Mark Leiter","FF","0-0","L","Rougned Odor"
"Ball",481,"B",86.4,3.08,1.33,-4.358981,2.537887,0.3007335,0.5046575,"Mark Leiter","FC","0-1","L","Rougned Odor"
"Ball",482,"B",86.5,3.08,1.33,-4.200539,1.213389,-0.866371,3.31303,"Mark Leiter","FC","1-1","L","Rougned Odor"
"Ball",483,"B",88,3.08,1.33,1.524232,0.7088362,0.625543,3.646534,"Mark Leiter","FC","2-1","L","Rougned Odor"
"Swinging Strike",484,"S",85,3.08,1.33,-3.886946,3.762161,-1.516303,2.936466,"Mark Leiter","FC","3-1","L","Rougned Odor"
"Ball",485,"B",85.2,3.08,1.33,-1.693475,2.776823,-0.4713938,3.7174,"Mark Leiter","FC","3-2","L","Rougned Odor"
"Called Strike",489,"S",90.6,3.25,1.47,-2.373721,9.81127,0.2096405,2.944763,"Mark Leiter","FF","0-0","R","Mike Napoli"
"Foul",490,"S",81.6,3.25,1.47,0.5700635,-2.700685,-0.4299698,2.635984,"Mark Leiter","SL","0-1","R","Mike Napoli"
"In play, run(s)",492,"X",87,3.25,1.47,-3.915037,4.102129,-0.1147723,3.02683,"Mark Leiter","FC","0-2","R","Mike Napoli"
"Ball",499,"B",73.8,3.67,1.71,1.884544,-12.48903,1.651446,0.5157862,"Mark Leiter","CU","0-0","L","Joey Gallo"
"In play, out(s)",500,"X",90.4,3.67,1.71,-8.489368,4.50736,-0.2041437,1.886996,"Mark Leiter","FT","1-0","L","Joey Gallo"
"Called Strike",504,"S",90.6,3.16,1.5,-6.202673,8.363942,0.5382193,2.163698,"Mark Leiter","FT","0-0","R","Robinson Chirinos"
"In play, out(s)",505,"X",80.6,3.16,1.5,0.7658029,-4.489145,0.2746428,1.824622,"Mark Leiter","SL","0-1","R","Robinson Chirinos"
"Ball",36,"B",92.3,3.15,1.49,-9.347301,9.184937,-1.111267,2.746515,"Zach Eflin","FF","0-0","L","Shin-Soo Choo"
"Called Strike",37,"S",90.5,3.15,1.49,-9.919344,7.949996,-0.01647156,3.112329,"Zach Eflin","FT","1-0","L","Shin-Soo Choo"
"Ball",38,"B",90.4,3.15,1.49,-10.55344,7.309588,-0.7034156,3.589439,"Zach Eflin","FT","1-1","L","Shin-Soo Choo"
"In play, no out",39,"X",85.6,3.15,1.49,-5.739304,7.649611,-0.7133491,1.77883,"Zach Eflin","CH","2-1","L","Shin-Soo Choo"
"Called Strike",43,"S",91.9,3.34,1.5,-13.55919,8.149122,-0.2112763,1.888212,"Zach Eflin","FT","0-0","R","Elvis Andrus"
"In play, no out",45,"X",92.1,3.34,1.5,-12.78218,4.435588,-1.044304,3.2991,"Zach Eflin","FT","0-1","R","Elvis Andrus"
"Ball",50,"B",92.1,3.4,1.65,-7.765792,9.612559,0.7860521,2.908043,"Zach Eflin","FF","0-0","L","Nomar Mazara"
"Swinging Strike",51,"S",91.7,3.4,1.65,-7.73546,10.00233,-0.7874377,3.93061,"Zach Eflin","FF","1-0","L","Nomar Mazara"
"Ball",52,"B",90.9,3.4,1.65,-10.34184,6.753902,1.557847,3.425587,"Zach Eflin","FT","1-1","L","Nomar Mazara"
"Ball",53,"B",91.2,3.4,1.65,-13.13026,5.530644,0.07112611,1.478114,"Zach Eflin","FT","2-1","L","Nomar Mazara"
"Swinging Strike",54,"S",89.5,3.4,1.65,-14.14989,9.825282,-1.145107,3.413171,"Zach Eflin","FT","3-1","L","Nomar Mazara"
"Ball",55,"B",94.2,3.4,1.65,-8.413049,9.139394,-0.5875606,1.690711,"Zach Eflin","FF","3-2","L","Nomar Mazara"
"Called Strike",61,"S",92.2,3.56,1.65,-11.89622,7.500776,-0.4939114,2.647145,"Zach Eflin","FT","0-0","R","Jonathan Lucroy"
"Ball",62,"B",86.3,3.56,1.65,-3.245987,1.469996,0.9398619,1.397592,"Zach Eflin","SL","0-1","R","Jonathan Lucroy"
"In play, run(s)",63,"X",93.9,3.56,1.65,-9.171185,10.21104,-0.6380008,2.92094,"Zach Eflin","FF","1-1","R","Jonathan Lucroy"
"Foul",69,"S",78,3.08,1.33,6.167143,-2.799338,0.2290263,1.838769,"Zach Eflin","CU","0-0","L","Rougned Odor"
"Ball",70,"B",87.3,3.08,1.33,-8.370522,7.336976,-0.7537184,1.526535,"Zach Eflin","CH","0-1","L","Rougned Odor"
"Foul",71,"S",93.5,3.08,1.33,-9.622069,4.91683,-0.8039128,3.096815,"Zach Eflin","FT","1-1","L","Rougned Odor"
"Foul",72,"S",76.9,3.08,1.33,4.519156,-5.220901,0.3943845,1.899019,"Zach Eflin","CU","1-2","L","Rougned Odor"
"In play, out(s)",73,"X",86.8,3.08,1.33,-11.07671,4.784954,-0.02464656,2.059249,"Zach Eflin","CH","1-2","L","Rougned Odor"
"Ball In Dirt",78,"B",91.8,3.25,1.47,-9.702626,6.896146,-1.448754,1.255461,"Zach Eflin","FT","0-0","R","Mike Napoli"
"Ball",80,"B",92.9,3.25,1.47,-9.755924,6.292534,-1.065612,1.756716,"Zach Eflin","FT","1-0","R","Mike Napoli"
"Called Strike",81,"S",94.7,3.25,1.47,-5.560417,7.985931,0.8863572,2.37953,"Zach Eflin","FF","2-0","R","Mike Napoli"
"Ball In Dirt",82,"B",87.2,3.25,1.47,-10.59826,6.605743,-0.001715627,1.009382,"Zach Eflin","CH","2-1","R","Mike Napoli"
"Foul",83,"S",93.9,3.25,1.47,-10.40414,3.831606,-1.305349,2.914268,"Zach Eflin","FT","3-1","R","Mike Napoli"
"Ball",84,"B",94.2,3.25,1.47,-9.622677,5.776217,-1.592989,3.585833,"Zach Eflin","FT","3-2","R","Mike Napoli"
"Ball",90,"B",92.4,3.67,1.71,-11.04981,6.206236,-1.13204,1.74777,"Zach Eflin","FT","0-0","L","Joey Gallo"
"Foul",91,"S",92.7,3.67,1.71,-12.85998,5.80101,-0.2448327,1.768361,"Zach Eflin","FT","1-0","L","Joey Gallo"
"Foul",92,"S",78.2,3.67,1.71,1.932633,-5.039026,-0.1606077,2.129472,"Zach Eflin","CU","1-1","L","Joey Gallo"
"Called Strike",93,"S",94.1,3.67,1.71,-11.38726,4.548373,0.1494507,2.958396,"Zach Eflin","FT","1-2","L","Joey Gallo"
"Called Strike",129,"S",90.7,3.67,1.65,-8.310526,7.507308,0.03268306,2.686822,"Zach Eflin","FF","0-0","L","Jared Hoying"
"Ball",130,"B",93.1,3.67,1.65,-12.16158,6.42192,-2.043699,2.660683,"Zach Eflin","FT","0-1","L","Jared Hoying"
"Ball",131,"B",85.8,3.67,1.65,-12.96958,8.187465,-0.2368131,-0.01123288,"Zach Eflin","CH","1-1","L","Jared Hoying"
"In play, no out",132,"X",93.3,3.67,1.65,-7.677338,8.019774,-0.09117458,1.949124,"Zach Eflin","FF","2-1","L","Jared Hoying"
"Ball In Dirt",136,"B",92.3,3.33,1.58,-7.519499,7.878149,0.6625184,1.41988,"Zach Eflin","FF","0-0","R","Delino DeShieldsJr."
"In play, no out",137,"X",93.8,3.33,1.58,-8.076737,4.635425,-0.3503186,3.076683,"Zach Eflin","FT","1-0","R","Delino DeShieldsJr."
"In play, run(s)",144,"X",91.9,3.15,1.49,-7.735164,9.025739,-0.4753003,2.944997,"Zach Eflin","FF","0-0","L","Shin-Soo Choo"
"Ball",151,"B",92.5,3.34,1.5,-8.30899,7.795085,0.9438105,1.660948,"Zach Eflin","FF","0-0","R","Elvis Andrus"
"Ball",152,"B",92.5,3.34,1.5,-10.6374,6.082918,1.22171,3.132497,"Zach Eflin","FT","1-0","R","Elvis Andrus"
"Swinging Strike",156,"S",92.9,3.34,1.5,-5.774032,8.836729,0.1837328,4.056739,"Zach Eflin","FF","2-0","R","Elvis Andrus"
"Ball",157,"B",87.2,3.34,1.5,-9.444437,4.824312,-1.201473,2.4363,"Zach Eflin","CH","2-1","R","Elvis Andrus"
"Foul",158,"S",92.4,3.34,1.5,-4.337788,10.24382,0.04084066,3.310893,"Zach Eflin","FF","3-1","R","Elvis Andrus"
"In play, no out",160,"X",94.5,3.34,1.5,-6.128828,6.973562,-0.2960656,2.691132,"Zach Eflin","FF","3-2","R","Elvis Andrus"
"Ball In Dirt",166,"B",77.9,3.4,1.65,4.113435,-4.291674,1.31985,0.4114645,"Zach Eflin","CU","0-0","L","Nomar Mazara"
"Foul",167,"S",90.4,3.4,1.65,-12.3335,3.69565,-0.5280068,3.120622,"Zach Eflin","FT","1-0","L","Nomar Mazara"
"In play, out(s)",168,"X",91.2,3.4,1.65,-5.27134,7.137145,-0.767147,3.069068,"Zach Eflin","FF","1-1","L","Nomar Mazara"
"Called Strike",208,"S",91.7,3.56,1.65,-10.20421,7.320292,0.18729,2.243804,"Zach Eflin","FT","0-0","R","Jonathan Lucroy"
"In play, no out",209,"X",89.2,3.56,1.65,-12.12846,5.513643,-1.052054,2.798949,"Zach Eflin","FT","0-1","R","Jonathan Lucroy"
"Foul",213,"S",78.7,3.08,1.33,-0.6657988,-3.939124,0.6296007,2.277785,"Zach Eflin","CU","0-0","L","Rougned Odor"
"In play, out(s)",214,"X",84.4,3.08,1.33,-9.575556,4.681239,-0.9536869,2.577472,"Zach Eflin","CH","0-1","L","Rougned Odor"
"Called Strike",219,"S",85,3.25,1.47,-2.543354,1.659578,0.6878557,1.982209,"Zach Eflin","SL","0-0","R","Mike Napoli"
"Ball",220,"B",82.1,3.25,1.47,-0.0197063,-0.3809487,1.19719,1.589632,"Zach Eflin","SL","0-1","R","Mike Napoli"
"Ball",221,"B",91.2,3.25,1.47,-11.16688,6.654627,-0.644741,1.354423,"Zach Eflin","FT","1-1","R","Mike Napoli"
"Foul",222,"S",90.3,3.25,1.47,-11.68534,7.056685,-0.866665,1.431905,"Zach Eflin","FT","2-1","R","Mike Napoli"
"In play, run(s)",223,"X",91.6,3.25,1.47,-8.417072,7.337412,-0.8828382,1.792281,"Zach Eflin","FF","2-2","R","Mike Napoli"
"Swinging Strike",229,"S",88.9,3.67,1.71,-1.174611,4.508874,0.2373949,2.49802,"Zach Eflin","SL","0-0","L","Joey Gallo"
"Swinging Strike",230,"S",84.2,3.67,1.71,0.5251846,-1.038229,1.388024,1.896823,"Zach Eflin","SL","0-1","L","Joey Gallo"
"Hit By Pitch",231,"B",83.3,3.67,1.71,1.293528,-0.09875615,1.476689,0.7893281,"Zach Eflin","SL","0-2","L","Joey Gallo"
"Called Strike",234,"S",91.4,3.67,1.65,-11.32351,6.44225,-0.8903059,2.206197,"Zach Eflin","FT","0-0","L","Jared Hoying"
"In play, no out",235,"X",79.2,3.67,1.65,6.249717,-3.407728,-0.5218667,1.843276,"Zach Eflin","CU","0-1","L","Jared Hoying"
"In play, no out",241,"X",84.6,3.33,1.58,-2.595674,1.272128,-0.3217539,2.562958,"Zach Eflin","SL","0-0","R","Delino DeShieldsJr."
"Called Strike",245,"S",91.3,3.15,1.49,-11.60414,11.88747,0.04870582,2.980592,"Zach Eflin","FF","0-0","L","Shin-Soo Choo"
"Ball",246,"B",91.3,3.15,1.49,-9.755764,6.126634,0.9875866,2.197329,"Zach Eflin","FT","0-1","L","Shin-Soo Choo"
"Ball",247,"B",87.6,3.15,1.49,-7.991383,6.304429,0.9342444,-0.2161864,"Zach Eflin","CH","1-1","L","Shin-Soo Choo"
"Swinging Strike",254,"S",87.5,3.15,1.49,-8.177674,2.833168,-0.9081638,2.775472,"Zach Eflin","CH","2-1","L","Shin-Soo Choo"
"In play, run(s)",255,"X",93.7,3.15,1.49,-11.0893,4.257753,0.1003997,2.397125,"Zach Eflin","FT","2-2","L","Shin-Soo Choo"
"Swinging Strike",264,"S",84.7,3.34,1.5,-0.889734,2.208276,0.4221239,2.286785,"Zach Eflin","SL","0-0","R","Elvis Andrus"
"In play, out(s)",265,"X",81.1,3.34,1.5,-1.166447,3.428935,-0.5479946,2.662501,"Zach Eflin","SL","0-1","R","Elvis Andrus"
"Foul",292,"S",82.7,3.4,1.65,-0.7186014,-0.1204173,0.9622865,2.664565,"Zach Eflin","SL","0-0","L","Nomar Mazara"
"Ball",293,"B",85.4,3.4,1.65,-1.920323,1.126337,0.7943136,0.4553549,"Zach Eflin","SL","0-1","L","Nomar Mazara"
"In play, no out",294,"X",90.4,3.4,1.65,-6.559859,7.788621,0.9028503,3.54775,"Zach Eflin","FF","1-1","L","Nomar Mazara"
"In play, out(s)",298,"X",83.8,3.56,1.65,-0.5022719,3.489714,-0.2904432,1.998239,"Zach Eflin","SL","0-0","R","Jonathan Lucroy"
"Ball",302,"B",90.9,3.08,1.33,-9.127871,8.178143,0.8728917,2.620915,"Zach Eflin","FF","0-0","L","Rougned Odor"
"Swinging Strike",303,"S",77.8,3.08,1.33,2.428935,-3.595446,0.2948201,2.431602,"Zach Eflin","CU","1-0","L","Rougned Odor"
"In play, run(s)",304,"X",85.4,3.08,1.33,-11.33377,2.81592,-0.8510747,2.593369,"Zach Eflin","CH","1-1","L","Rougned Odor"
"Ball",310,"B",84,3.25,1.47,-0.1008395,1.76648,0.9188954,1.57244,"Zach Eflin","SL","0-0","R","Mike Napoli"
"Ball",311,"B",93.7,3.25,1.47,-3.316697,10.3479,1.182685,1.261962,"Zach Eflin","FF","1-0","R","Mike Napoli"
"In play, out(s)",312,"X",84.3,3.25,1.47,-0.2387209,1.928053,0.4207266,2.511853,"Zach Eflin","SL","2-0","R","Mike Napoli"
"Ball",336,"B",96.7,3.67,1.71,-7.192286,7.044877,-0.3632065,1.540332,"Luis Garcia","FT","0-0","L","Joey Gallo"
"Foul",337,"S",97.7,3.67,1.71,-7.703146,8.505015,-0.05053959,2.378025,"Luis Garcia","FT","1-0","L","Joey Gallo"
"In play, no out",338,"X",97.4,3.67,1.71,-7.798562,6.053079,0.1404105,2.118362,"Luis Garcia","FT","1-1","L","Joey Gallo"
"Called Strike",342,"S",84.4,3.67,1.65,4.638032,1.42504,-0.7652942,2.482846,"Luis Garcia","SL","0-0","L","Jared Hoying"
"Swinging Strike",343,"S",85.4,3.67,1.65,3.997268,-1.698184,0.3080645,1.754853,"Luis Garcia","SL","0-1","L","Jared Hoying"
"Ball",344,"B",87.4,3.67,1.65,-6.828229,3.45417,-1.533907,2.521001,"Luis Garcia","FS","0-2","L","Jared Hoying"
"Ball In Dirt",345,"B",88.3,3.67,1.65,-6.658352,3.949681,-0.5561201,0.4309341,"Luis Garcia","FS","1-2","L","Jared Hoying"
"Ball",346,"B",98,3.67,1.65,-5.949803,8.582414,-1.16998,3.592731,"Luis Garcia","FF","2-2","L","Jared Hoying"
"Foul",347,"S",96,3.67,1.65,-8.790837,8.83419,-0.2608853,1.389143,"Luis Garcia","FT","3-2","L","Jared Hoying"
"In play, run(s)",348,"X",84.5,3.67,1.65,2.472139,0.4068017,0.5197834,2.28591,"Luis Garcia","SL","3-2","L","Jared Hoying"
"Ball",355,"B",97,3.33,1.58,-9.224661,6.672192,-0.2049209,1.569727,"Luis Garcia","FT","0-0","R","Delino DeShieldsJr."
"Ball",356,"B",97.2,3.33,1.58,-8.221829,4.799469,0.07437517,0.9180034,"Luis Garcia","FT","1-0","R","Delino DeShieldsJr."
"In play, no out",357,"X",96.7,3.33,1.58,-5.097437,8.021907,0.2026026,1.696201,"Luis Garcia","FF","2-0","R","Delino DeShieldsJr."
"Foul",361,"S",97.2,3.15,1.49,-1.722776,10.05241,0.1710842,3.034058,"Luis Garcia","FF","0-0","L","Shin-Soo Choo"
"In play, no out",362,"X",96.2,3.15,1.49,-6.071331,6.525968,-0.2058111,2.7714,"Luis Garcia","FT","0-1","L","Shin-Soo Choo"
"Called Strike",367,"S",84.4,3.34,1.5,4.5828,0.9672648,0.2153703,2.956987,"Luis Garcia","SL","0-0","R","Elvis Andrus"
"In play, out(s)",368,"X",86.1,3.34,1.5,3.475513,-1.157539,0.5147005,1.63994,"Luis Garcia","SL","0-1","R","Elvis Andrus"
"Ball In Dirt",374,"B",87.1,3.4,1.65,-5.314062,-0.02528157,1.132555,0.48316,"Luis Garcia","FS","0-0","L","Nomar Mazara"
"Ball",375,"B",86.6,3.4,1.65,-4.180595,1.652385,-1.454577,3.732805,"Luis Garcia","FS","1-0","L","Nomar Mazara"
"Ball",376,"B",95.3,3.4,1.65,-7.226714,3.069367,-2.04944,3.855453,"Luis Garcia","FT","2-0","L","Nomar Mazara"
"Called Strike",377,"S",96.5,3.4,1.65,-5.757256,8.492927,-0.04931422,2.163673,"Luis Garcia","FF","3-0","L","Nomar Mazara"
"Ball",378,"B",84.8,3.4,1.65,2.390813,0.6631882,-0.6960571,1.860372,"Luis Garcia","SL","3-1","L","Nomar Mazara"
"Called Strike",382,"S",96.3,3.56,1.65,-5.937455,7.600212,0.4963368,2.689919,"Luis Garcia","FF","0-0","R","Jonathan Lucroy"
"Ball In Dirt",383,"B",85.4,3.56,1.65,2.1101,1.911048,-0.2156426,0.2155539,"Luis Garcia","SL","0-1","R","Jonathan Lucroy"
"In play, out(s)",384,"X",86.3,3.56,1.65,3.069597,2.802532,-0.1892801,2.40215,"Luis Garcia","SL","1-1","R","Jonathan Lucroy"
"Ball",409,"B",83.5,3.08,1.33,4.929634,0.2815367,-0.1011353,0.8414933,"Luis Garcia","SL","0-0","L","Rougned Odor"
"Called Strike",410,"S",84.3,3.08,1.33,3.529725,0.8747844,-0.7164226,1.99289,"Luis Garcia","SL","1-0","L","Rougned Odor"
"In play, out(s)",411,"X",96.4,3.08,1.33,-8.273304,6.845588,-0.149043,2.703494,"Luis Garcia","FT","1-1","L","Rougned Odor"
"Ball",415,"B",96.7,3.25,1.47,-5.141974,5.140424,-0.5869925,1.469698,"Luis Garcia","FT","0-0","R","Mike Napoli"
"Ball",416,"B",85.4,3.25,1.47,-7.364834,4.031291,-1.279942,3.125905,"Luis Garcia","FS","1-0","R","Mike Napoli"
"In play, out(s)",417,"X",97,3.25,1.47,-5.693103,5.143676,-0.8869053,2.414353,"Luis Garcia","FT","2-0","R","Mike Napoli"
"In play, out(s)",421,"X",83.7,3.67,1.71,3.832124,-0.362962,0.5122071,3.389639,"Luis Garcia","SL","0-0","L","Joey Gallo"
"Called Strike",465,"S",95.2,3.67,1.65,-7.572653,7.068238,-0.988204,2.796277,"Luis Garcia","FT","0-0","L","Jared Hoying"
"Ball",466,"B",85.1,3.67,1.65,-4.276391,1.281928,-1.854869,2.808503,"Luis Garcia","FS","0-1","L","Jared Hoying"
"In play, no out",467,"X",96,3.67,1.65,-7.134125,7.841527,-0.853164,2.43087,"Luis Garcia","FT","1-1","L","Jared Hoying"
"Called Strike",471,"S",83.3,3.33,1.58,3.974573,0.5823885,0.4646432,2.855955,"Luis Garcia","SL","0-0","R","Delino DeShieldsJr."
"Ball",472,"B",96.5,3.33,1.58,-8.256333,6.206567,-1.46811,2.10721,"Luis Garcia","FT","0-1","R","Delino DeShieldsJr."
"Ball",473,"B",85.2,3.33,1.58,3.535284,2.016805,0.6427951,1.356182,"Luis Garcia","SL","1-1","R","Delino DeShieldsJr."
"Ball In Dirt",474,"B",83.4,3.33,1.58,2.778669,0.6609207,1.266816,0.9361708,"Luis Garcia","SL","2-1","R","Delino DeShieldsJr."
"In play, no out",475,"X",96.6,3.33,1.58,-6.423442,5.872583,-0.1534236,2.772245,"Luis Garcia","FT","3-1","R","Delino DeShieldsJr."
"Ball",480,"B",84.5,3.15,1.49,5.472934,0.8741907,-0.2614337,1.352294,"Luis Garcia","SL","0-0","L","Shin-Soo Choo"
"Ball",481,"B",84.1,3.15,1.49,6.135434,0.4877635,-0.4031406,1.589066,"Luis Garcia","SL","1-0","L","Shin-Soo Choo"
"In play, out(s)",482,"X",96.4,3.15,1.49,-7.288481,6.287533,-0.02577717,2.374339,"Luis Garcia","FT","2-0","L","Shin-Soo Choo"
"Ball",488,"B",96,3.34,1.5,-6.17044,7.284873,0.2778176,1.636813,"Luis Garcia","FT","0-0","R","Elvis Andrus"
"Ball In Dirt",489,"B",84.2,3.34,1.5,2.832602,-2.013022,-0.006610298,0.6745179,"Luis Garcia","SL","1-0","R","Elvis Andrus"
"Foul",490,"S",97.3,3.34,1.5,-7.647436,8.279623,-0.6569888,2.538588,"Luis Garcia","FT","2-0","R","Elvis Andrus"
"Ball",491,"B",96.1,3.34,1.5,-8.297492,7.578789,-1.781047,2.613408,"Luis Garcia","FT","2-1","R","Elvis Andrus"
"In play, out(s)",492,"X",97.6,3.34,1.5,-6.94954,9.42723,0.07993964,3.158394,"Luis Garcia","FF","3-1","R","Elvis Andrus"
"Called Strike",527,"S",86.8,3.4,1.65,-10.61614,3.795652,-0.2631911,2.895677,"Hector Neris","FS","0-0","L","Nomar Mazara"
"Ball",528,"B",86.7,3.4,1.65,-8.563922,7.430938,-0.8220721,1.329941,"Hector Neris","FS","0-1","L","Nomar Mazara"
"Foul",529,"S",94.2,3.4,1.65,-6.333388,7.59939,0.6646572,4.169929,"Hector Neris","FF","1-1","L","Nomar Mazara"
"In play, out(s)",530,"X",87.6,3.4,1.65,-12.00146,2.237395,-0.1084789,1.65325,"Hector Neris","FS","1-2","L","Nomar Mazara"
"Ball",534,"B",94.7,3.56,1.65,-3.857048,9.795514,0.7863251,3.909029,"Hector Neris","FF","0-0","R","Jonathan Lucroy"
"Called Strike",535,"S",94.3,3.56,1.65,-5.795364,8.172102,0.1994301,3.374577,"Hector Neris","FF","1-0","R","Jonathan Lucroy"
"Hit By Pitch",536,"B",93.8,3.56,1.65,-11.36056,5.646186,-2.06486,3.816915,"Hector Neris","FT","1-1","R","Jonathan Lucroy"
"Foul",539,"S",86.8,3.08,1.33,-9.320032,2.791309,-0.09271518,1.881336,"Hector Neris","FS","0-0","L","Rougned Odor"
